,ride_id,bike_type,start_time,end_time,start_station_id,end_station_id
9827,20240917_jDHH1s,mechanical,2024-09-17 19:04:43.722,2024-09-17 19:13:18.623,ST_OLr,ST_pqJ
9828,20240917_TjoYHj,mechanical,2024-09-17 19:04:47.362,2024-09-17 19:19:55.837,ST_ULz,ST_Xyk
9829,20240917_G69TqV,ebike,2024-09-17 19:04:51.817,2024-09-17 19:21:08.212,ST_hkp,ST_nMV
9830,20240917_rJJ548,ebike,2024-09-17 19:04:55.409,2024-09-17 19:20:34.333,ST_j41,ST_ug2
9831,20240917_aaNIpP,mechanical,2024-09-17 19:04:57.188,2024-09-17 19:10:36.807,ST_jUJ,ST_toh
9832,20240917_Y7ieOj,ebike,2024-09-17 19:04:57.374,2024-09-17 19:22:09.946,ST_v6G,ST_OCh
9833,20240917_9fHtda,mechanical,2024-09-17 19:04:58.527,2024-09-17 19:15:36.907,ST_s78,ST_nMV
9834,20240917_c5DIdF,ebike,2024-09-17 19:05:00.328,2024-09-17 19:11:53.694,ST_zPl,ST_VnH
9835,20240917_jaw8iV,ebike,2024-09-17 19:05:01.734,2024-09-17 19:18:16.707,ST_Tp0,ST_Jbm
9836,20240917_JwHw9A,mechanical,2024-09-17 19:05:04.901,2024-09-17 19:18:15.834,ST_SfD,ST_QNA
9837,20240917_tvMxHo,ebike,2024-09-17 19:05:10.772,2024-09-17 19:13:58.311,ST_WmI,ST_dIK
9838,20240917_x01VNc,mechanical,2024-09-17 19:05:12.549,2024-09-17 19:11:58.849,ST_bnp,ST_B7s
9839,20240917_CaIiDf,mechanical,2024-09-17 19:05:14.205,2024-09-17 19:11:13.095,ST_BMm,ST_8Yn
9840,20240917_kZrk4Q,mechanical,2024-09-17 19:05:16.814,2024-09-17 19:08:11.099,ST_7Y6,ST_Mn3
9841,20240917_vJXGlX,ebike,2024-09-17 19:05:19.963,2024-09-17 19:18:11.585,ST_72B,ST_5Ih
9842,20240917_tFr1Ck,mechanical,2024-09-17 19:05:22.955,2024-09-17 19:08:00.889,ST_HB2,ST_K3J
9843,20240917_FmzoBF,mechanical,2024-09-17 19:05:24.872,2024-09-17 19:36:00.887,ST_xVV,ST_5pJ
9844,20240917_8bBDNa,ebike,2024-09-17 19:05:26.125,2024-09-17 19:14:31.875,ST_K7N,ST_Jbm
9845,20240917_T1JPlc,ebike,2024-09-17 19:05:29.114,2024-09-17 19:13:08.114,ST_cOc,ST_HP0
9846,20240917_s8ZXCh,ebike,2024-09-17 19:05:29.114,2024-09-17 19:13:12.927,ST_8Ro,ST_Jbm
9847,20240917_qef2kF,ebike,2024-09-17 19:05:33.591,2024-09-17 19:15:17.658,ST_OSV,ST_QNA
9848,20240917_rvAGdx,ebike,2024-09-17 19:05:33.999,2024-09-17 19:09:39.686,ST_ZlU,ST_8Yn
9849,20240917_zJphPK,ebike,2024-09-17 19:05:38.147,2024-09-17 19:13:07.069,ST_TBU,ST_TZY
9850,20240917_SXRqjR,ebike,2024-09-17 19:05:39.775,2024-09-17 19:09:39.874,ST_BgF,ST_nMV
9851,20240917_hc5unp,mechanical,2024-09-17 19:05:43.669,2024-09-17 19:27:02.869,ST_Zku,ST_n2p
9852,20240917_OqixyU,mechanical,2024-09-17 19:05:45.936,2024-09-17 19:26:54.590,ST_Zku,ST_cdl
9853,20240917_lm7iO4,mechanical,2024-09-17 19:05:47.032,2024-09-17 19:18:33.752,ST_UZp,ST_HP0
9854,20240917_2HCsC2,ebike,2024-09-17 19:05:53.333,2024-09-17 19:20:48.346,ST_lGO,ST_yQG
9855,20240917_ZsSxcM,ebike,2024-09-17 19:05:55.301,2024-09-17 19:11:07.610,ST_liA,ST_bnp
9856,20240917_5NOVk5,ebike,2024-09-17 19:05:59.528,2024-09-17 19:19:11.781,ST_Nul,ST_Qyc
9857,20240917_1P4VSt,ebike,2024-09-17 19:06:06.231,2024-09-17 19:15:38.997,ST_H5U,ST_Qyc
9858,20240917_Us5kX7,mechanical,2024-09-17 19:06:14.708,2024-09-17 19:14:27.151,ST_Ar7,ST_Jbm
9859,20240917_dUzAs2,mechanical,2024-09-17 19:06:14.799,2024-09-17 19:29:16.815,ST_1aK,ST_q0a
9860,20240917_Rulqv9,mechanical,2024-09-17 19:06:17.048,2024-09-17 19:09:35.353,ST_buP,ST_S28
9861,20240917_EClYlO,ebike,2024-09-17 19:06:20.793,2024-09-17 19:09:47.338,ST_NvW,ST_nMV
9862,20240917_hjCHP8,mechanical,2024-09-17 19:06:22.733,2024-09-17 19:19:07.275,ST_nFg,ST_gi1
9863,20240917_Co1LtT,ebike,2024-09-17 19:06:31.826,2024-09-17 19:11:16.564,ST_73C,ST_Jbm
9864,20240917_GnUc9Z,mechanical,2024-09-17 19:06:33.438,2024-09-17 19:16:15.349,ST_Sla,ST_xxe
9865,20240917_llyLq5,mechanical,2024-09-17 19:06:36.666,2024-09-17 19:21:40.807,ST_WmI,ST_GVV
9866,20240917_RIHz1H,ebike,2024-09-17 19:06:37.784,2024-09-17 19:30:54.262,ST_liA,ST_Mn3
9867,20240917_l4Rm2X,ebike,2024-09-17 19:06:39.686,2024-09-17 19:15:30.989,ST_lXb,ST_9nO
9868,20240917_7GJy1x,mechanical,2024-09-17 19:06:50.560,2024-09-17 19:09:15.329,ST_S01,ST_pqJ
9869,20240917_gqeEdv,ebike,2024-09-17 19:06:51.620,2024-09-17 19:12:09.077,ST_ncn,ST_Vsb
9870,20240917_tIZApf,mechanical,2024-09-17 19:06:53.469,2024-09-17 19:10:58.832,ST_Jhp,ST_9nO
9871,20240917_x3nPEJ,mechanical,2024-09-17 19:06:55.654,2024-09-17 19:23:08.520,ST_tIk,ST_GVV
9872,20240917_ph13AJ,ebike,2024-09-17 19:07:00.230,2024-09-17 19:13:04.158,ST_BKH,ST_nMV
9873,20240917_xUrNJa,ebike,2024-09-17 19:07:05.582,2024-09-17 19:15:53.338,ST_gi1,ST_QBW
9874,20240917_rw9Iqo,ebike,2024-09-17 19:07:07.165,2024-09-17 19:27:01.104,ST_Z6b,ST_Mn3
9875,20240917_QgtrC4,ebike,2024-09-17 19:07:10.677,2024-09-17 19:14:36.052,ST_AnZ,ST_GVV
9876,20240917_rjn1sM,mechanical,2024-09-17 19:07:12.158,2024-09-17 19:11:29.986,ST_UXL,ST_HP0
9877,20240917_WT7uYW,ebike,2024-09-17 19:07:16.671,2024-09-17 19:18:14.798,ST_Chi,ST_Jbm
9878,20240917_QUrn1c,ebike,2024-09-17 19:07:16.928,2024-09-17 19:14:58.849,ST_PmB,ST_GVV
9879,20240917_n9STLf,mechanical,2024-09-17 19:07:17.210,2024-09-17 19:12:39.638,ST_Avq,ST_EpA
9880,20240917_dI5DWJ,ebike,2024-09-17 19:07:26.776,2024-09-17 19:11:58.793,ST_zMe,ST_GVV
9881,20240917_xN2MXI,ebike,2024-09-17 19:07:33.490,2024-09-17 19:23:29.602,ST_9EN,ST_Qyc
9882,20240917_IQBdCl,ebike,2024-09-17 19:07:36.527,2024-09-17 19:14:52.469,ST_PBx,ST_9nO
9883,20240917_6jLTJ5,ebike,2024-09-17 19:07:44.910,2024-09-17 19:11:13.249,ST_sPv,ST_k7J
9884,20240917_oT1kYP,ebike,2024-09-17 19:07:47.680,2024-09-17 19:15:15.564,ST_dOl,ST_9nO
9885,20240917_2d7Q2f,ebike,2024-09-17 19:07:54.900,2024-09-17 19:17:18.011,ST_jbF,ST_nMV
9886,20240917_R8Kgh7,mechanical,2024-09-17 19:07:57.441,2024-09-17 19:25:39.144,ST_4tY,ST_RN7
9887,20240917_GlSk2G,ebike,2024-09-17 19:08:01.526,2024-09-17 19:23:22.048,ST_9BH,ST_QNA
9888,20240917_yiW5UF,ebike,2024-09-17 19:08:01.934,2024-09-17 19:18:07.618,ST_auE,ST_GVV
9889,20240917_Zc7TA8,mechanical,2024-09-17 19:08:06.252,2024-09-17 19:15:57.305,ST_4zF,ST_BQF
9890,20240917_tK0yio,ebike,2024-09-17 19:08:06.662,2024-09-17 20:31:26.643,ST_ad8,ST_yYy
9891,20240917_v0ozy4,ebike,2024-09-17 19:08:08.260,2024-09-17 19:13:27.290,ST_S01,ST_Jbm
9892,20240917_3COBJE,ebike,2024-09-17 19:08:08.784,2024-09-17 19:12:12.424,ST_v6G,ST_1NI
9893,20240917_M1Hmgw,ebike,2024-09-17 19:08:14.746,2024-09-17 19:11:43.157,ST_Nk5,ST_pqJ
9894,20240917_kPT9l0,ebike,2024-09-17 19:08:17.554,2024-09-17 19:13:07.427,ST_6P6,ST_c9D
9895,20240917_asmXFT,ebike,2024-09-17 19:08:19.128,2024-09-17 19:19:52.244,ST_pOP,ST_nMV
9896,20240917_255NbB,mechanical,2024-09-17 19:08:19.738,2024-09-17 19:17:24.255,ST_fta,ST_9nO
9897,20240917_3qmfKD,ebike,2024-09-17 19:08:21.302,2024-09-17 19:12:46.475,ST_fg5,ST_bi8
9898,20240917_9YlAST,ebike,2024-09-17 19:08:24.612,2024-09-17 19:34:15.843,ST_zMe,ST_pqJ
9899,20240917_Ti0Hxp,mechanical,2024-09-17 19:08:25.351,2024-09-17 19:23:05.113,ST_p0y,ST_EdB
9900,20240917_Go6StC,mechanical,2024-09-17 19:08:30.869,2024-09-17 19:15:02.422,ST_Y2Z,ST_nMV
9901,20240917_gwgdKn,ebike,2024-09-17 19:08:35.117,2024-09-17 19:29:18.140,ST_86O,ST_y7a
9902,20240917_lH0mwy,mechanical,2024-09-17 19:08:47.238,2024-09-17 19:16:44.130,ST_Kfl,ST_Jbm
9903,20240917_xOvoiF,mechanical,2024-09-17 19:08:48.310,2024-09-17 19:09:54.991,ST_fta,ST_8Yn
9904,20240917_IMPY29,ebike,2024-09-17 19:08:49.860,2024-09-17 19:11:56.725,ST_5XI,ST_Qyc
9905,20240917_1RxnQl,mechanical,2024-09-17 19:09:00.562,2024-09-17 19:17:31.836,ST_mkA,ST_nMV
9906,20240917_54E7M8,ebike,2024-09-17 19:09:01.975,2024-09-17 19:16:38.220,ST_aea,ST_3oG
9907,20240917_xS3RTt,mechanical,2024-09-17 19:09:07.632,2024-09-17 19:57:36.473,ST_WH5,ST_Zse
9908,20240917_nphu9R,mechanical,2024-09-17 19:09:13.447,2024-09-17 19:17:07.187,ST_uZc,ST_OCh
9909,20240917_2DCdpy,mechanical,2024-09-17 19:09:20.275,2024-09-17 19:14:44.207,ST_c9D,ST_nMV
9910,20240917_1SOnLm,ebike,2024-09-17 19:09:21.144,2024-09-17 19:19:07.831,ST_qH8,ST_MiV
9911,20240917_cBL7kO,ebike,2024-09-17 19:09:21.610,2024-09-17 19:37:07.089,ST_mIR,ST_3dL
9912,20240917_jmMt0k,mechanical,2024-09-17 19:09:22.105,2024-09-17 19:20:45.677,ST_cyP,ST_8Yn
9913,20240917_qpLJuy,ebike,2024-09-17 19:09:22.467,2024-09-17 19:15:21.085,ST_FCS,ST_Mn3
9914,20240917_cRRYle,ebike,2024-09-17 19:09:24.787,2024-09-17 19:16:31.208,ST_7Sk,ST_GVV
9915,20240917_RmmVfU,mechanical,2024-09-17 19:09:29.204,2024-09-17 19:21:06.837,ST_bff,ST_Jbm
9916,20240917_MyM9QG,ebike,2024-09-17 19:09:31.396,2024-09-17 19:15:34.516,ST_xQg,ST_pwK
9917,20240917_1fkv2q,ebike,2024-09-17 19:09:32.451,2024-09-17 19:12:30.815,ST_cys,ST_vDS
9918,20240917_O8fgXN,mechanical,2024-09-17 19:09:41.722,2024-09-17 19:46:15.438,ST_Bgd,ST_j41
9919,20240917_VhfgTl,mechanical,2024-09-17 19:09:44.717,2024-09-17 19:12:37.613,ST_zMe,ST_Mn3
9920,20240917_q2PdrW,ebike,2024-09-17 19:09:49.205,2024-09-17 23:23:55.658,ST_Qko,ST_PBx
9921,20240917_YQf4lk,ebike,2024-09-17 19:10:12.540,2024-09-17 19:22:18.508,ST_Avq,ST_DLA
9922,20240917_25ZtjS,ebike,2024-09-17 19:10:25.688,2024-09-17 19:40:01.776,ST_OKP,ST_qDJ
9923,20240917_bSScJF,ebike,2024-09-17 19:10:30.105,2024-09-17 19:42:43.899,ST_iFv,ST_4Hf
9924,20240917_G0a6Hy,mechanical,2024-09-17 19:10:30.863,2024-09-17 19:39:13.623,ST_86O,ST_boL
9925,20240917_xumzRR,mechanical,2024-09-17 19:10:35.441,2024-09-17 19:18:52.167,ST_pzV,ST_Jbm
9926,20240917_f45PTW,ebike,2024-09-17 19:10:38.244,2024-09-17 23:32:02.236,ST_pt0,ST_kJA
9927,20240917_lkh8qN,ebike,2024-09-17 19:10:40.808,2024-09-17 19:35:50.500,ST_gQN,ST_k7J
9928,20240917_cgEZf2,ebike,2024-09-17 19:10:41.469,2024-09-17 19:21:39.695,ST_Zxw,ST_nMV
9929,20240917_El12Wb,mechanical,2024-09-17 19:10:47.250,2024-09-17 19:15:47.574,ST_iFv,ST_9nO
9930,20240917_JB7Ze4,mechanical,2024-09-17 19:10:48.399,2024-09-17 19:13:45.565,ST_7QT,ST_iCp
9931,20240917_zBtr2i,ebike,2024-09-17 19:10:56.912,2024-09-17 19:16:03.113,ST_xP0,ST_nMV
9932,20240917_b3K875,mechanical,2024-09-17 19:11:02.184,2024-09-17 19:14:03.360,ST_YPp,ST_zPl
9933,20240917_MYRp1D,ebike,2024-09-17 19:11:04.010,2024-09-17 19:30:18.622,ST_leN,ST_GVV
9934,20240917_1j6dkN,ebike,2024-09-17 19:11:04.771,2024-09-17 19:22:29.063,ST_E6L,ST_Hvv
9935,20240917_7uQ18R,ebike,2024-09-17 19:11:09.323,2024-09-17 19:38:06.468,ST_2vB,ST_Uat
9936,20240917_2FQLRh,mechanical,2024-09-17 19:11:14.528,2024-09-17 19:16:26.568,ST_ZHm,ST_GVV
9937,20240917_5dvvrQ,ebike,2024-09-17 19:11:14.683,2024-09-17 19:38:26.739,ST_n8B,ST_14P
9938,20240917_HxDSiI,ebike,2024-09-17 19:11:16.686,2024-09-17 19:25:13.739,ST_toh,ST_ZVb
9939,20240917_a5CqMg,ebike,2024-09-17 19:11:17.023,2024-09-17 19:21:50.108,ST_Lot,ST_tQR
9940,20240917_crfPB8,ebike,2024-09-17 19:11:18.137,2024-09-17 19:16:02.076,ST_5q4,ST_f75
9941,20240917_cZQOAn,ebike,2024-09-17 19:11:29.897,2024-09-17 19:25:40.094,ST_9xy,ST_Mn3
9942,20240917_GXMrML,ebike,2024-09-17 19:11:35.447,2024-09-17 19:26:31.596,ST_aq9,ST_K3J
9943,20240917_mwsowo,ebike,2024-09-17 19:11:38.205,2024-09-17 19:20:50.900,ST_ler,ST_F9h
9944,20240917_1Oe3Yv,mechanical,2024-09-17 19:11:40.437,2024-09-17 19:20:49.212,ST_yWT,ST_9nO
9945,20240917_9eHkeX,mechanical,2024-09-17 19:11:44.533,2024-09-17 19:45:03.766,ST_v6G,ST_Vmb
9946,20240917_jUyD34,ebike,2024-09-17 19:11:47.050,2024-09-17 19:14:21.603,ST_TJT,ST_nMV
9947,20240917_Xn9K4Z,ebike,2024-09-17 19:11:47.709,2024-09-17 19:30:31.854,ST_yBt,ST_p5n
9948,20240917_Psb6zZ,ebike,2024-09-17 19:11:51.148,2024-09-17 19:15:49.365,ST_bnp,ST_pqJ
9949,20240917_dUYiyd,mechanical,2024-09-17 19:11:51.989,2024-09-17 19:28:04.747,ST_4AH,ST_kjg
9950,20240917_WR5whj,mechanical,2024-09-17 19:11:59.546,2024-09-17 19:14:05.874,ST_BgF,ST_GVV
9951,20240917_3PZdkp,ebike,2024-09-17 19:12:01.309,2024-09-17 19:16:45.062,ST_W22,ST_GVV
9952,20240917_fvdOwG,ebike,2024-09-17 19:12:07.239,2024-09-17 19:18:05.713,ST_HxN,ST_yQG
9953,20240917_7YZX29,mechanical,2024-09-17 19:12:08.773,2024-09-17 19:15:31.974,ST_fCC,ST_GVV
9954,20240917_UkjtCf,ebike,2024-09-17 19:12:09.543,2024-09-17 19:15:45.854,ST_WKq,ST_Lxx
9955,20240917_nQ4DPT,mechanical,2024-09-17 19:12:11.782,2024-09-17 19:18:30.943,ST_dOl,ST_GVV
9956,20240917_dU4PZ5,mechanical,2024-09-17 19:12:14.476,2024-09-17 19:34:04.254,ST_dOl,ST_Qyc
9957,20240917_1zwA0W,ebike,2024-09-17 19:12:16.598,2024-09-17 19:25:13.809,ST_zfM,ST_7Sk
9958,20240917_nxp34R,ebike,2024-09-17 19:12:17.681,2024-09-17 19:20:40.624,ST_HxN,ST_5Ih
9959,20240917_ogW8o6,mechanical,2024-09-17 19:12:19.623,2024-09-17 19:19:06.017,ST_j7n,ST_xxe
9960,20240917_OKUQbg,ebike,2024-09-17 19:12:21.373,2024-09-17 19:19:03.965,ST_ljm,ST_yZS
9961,20240917_kfYwUE,ebike,2024-09-17 19:12:23.581,2024-09-17 19:15:01.635,ST_65y,ST_Jbm
9962,20240917_vUzU65,ebike,2024-09-17 19:12:23.625,2024-09-17 19:15:07.450,ST_QiD,ST_SnQ
9963,20240917_gAzSRg,mechanical,2024-09-17 19:12:24.848,2024-09-17 19:18:55.640,ST_YML,ST_QNA
9964,20240917_YMNTgZ,ebike,2024-09-17 19:12:26.333,2024-09-17 19:23:40.135,ST_5Ws,ST_nMV
9965,20240917_xBSFEN,ebike,2024-09-17 19:12:26.391,2024-09-17 19:13:59.363,ST_65y,ST_GVV
9966,20240917_834wvH,ebike,2024-09-17 19:12:26.625,2024-09-17 19:18:52.307,ST_UGr,ST_7vy
9967,20240917_Zu6J0D,mechanical,2024-09-17 19:12:37.806,2024-09-17 19:19:03.688,ST_qDJ,ST_bZV
9968,20240917_Gw0758,ebike,2024-09-17 19:12:42.387,2024-09-17 19:20:20.895,ST_5q4,ST_y9f
9969,20240917_SQvGPh,ebike,2024-09-17 19:12:43.914,2024-09-17 19:15:44.751,ST_Scd,ST_9nO
9970,20240917_HYzMcR,ebike,2024-09-17 19:12:44.751,2024-09-17 19:21:29.259,ST_buP,ST_HP0
9971,20240917_UtP5jk,mechanical,2024-09-17 19:12:54.348,2024-09-17 19:24:44.346,ST_bff,ST_boL
9972,20240917_ArkNml,mechanical,2024-09-17 19:12:58.069,2024-09-17 19:21:36.630,ST_Lvd,ST_HP0
9973,20240917_GnhNIw,ebike,2024-09-17 19:12:59.563,2024-09-17 19:22:28.493,ST_rUF,ST_ew5
9974,20240917_nNqxqu,ebike,2024-09-17 19:13:00.045,2024-09-17 19:17:50.713,ST_uF2,ST_GVV
9975,20240917_cnzY5A,ebike,2024-09-17 19:13:02.353,2024-09-17 19:26:18.191,ST_oUj,ST_nMV
9976,20240917_4AwZ9B,mechanical,2024-09-17 19:13:04.964,2024-09-17 19:26:00.150,ST_jbF,ST_9nO
9977,20240917_ptEFUg,mechanical,2024-09-17 19:13:06.172,2024-09-17 19:20:51.311,ST_8Ro,ST_pqJ
9978,20240917_smERbC,mechanical,2024-09-17 19:13:08.556,2024-09-17 19:22:40.599,ST_Zku,ST_aIz
9979,20240917_CugaEi,mechanical,2024-09-17 19:13:08.607,2024-09-17 19:22:26.178,ST_Lkc,ST_Lem
9980,20240917_jVFSMw,ebike,2024-09-17 19:13:08.867,2024-09-17 19:27:28.782,ST_Zxw,ST_Qyc
9981,20240917_foByQt,ebike,2024-09-17 19:13:09.290,2024-09-17 19:31:02.274,ST_y7a,ST_UZp
9982,20240917_vOKNPX,mechanical,2024-09-17 19:13:14.613,2024-09-17 19:18:49.423,ST_Vsb,ST_k7J
9983,20240917_XSL6BG,ebike,2024-09-17 19:13:15.166,2024-09-17 19:29:49.856,ST_nP9,ST_5de
9984,20240917_VkHt69,mechanical,2024-09-17 19:13:17.837,2024-09-17 19:23:11.785,ST_Hvv,ST_nMV
9985,20240917_ih5b36,mechanical,2024-09-17 19:13:19.866,2024-09-17 19:17:30.895,ST_dcs,ST_QBW
9986,20240917_RWHSS4,ebike,2024-09-17 19:13:20.110,2024-09-17 19:18:11.508,ST_WKq,ST_nMV
9987,20240917_x3cnrI,ebike,2024-09-17 19:13:20.254,2024-09-17 19:22:46.205,ST_xVq,ST_cdl
9988,20240917_h9Qvwl,ebike,2024-09-17 19:13:21.204,2024-09-17 19:15:02.994,ST_mFv,ST_GVV
9989,20240917_UagUdM,ebike,2024-09-17 19:13:30.559,2024-09-17 19:22:56.019,ST_aea,ST_kjg
9990,20240917_vhd6Gz,ebike,2024-09-17 19:13:38.949,2024-09-17 19:25:07.278,ST_lRO,ST_3oG
9991,20240917_PzEMlR,mechanical,2024-09-17 19:13:43.020,2024-09-17 19:42:39.397,ST_PBx,ST_MpB
9992,20240917_qd1NFD,ebike,2024-09-17 19:13:46.533,2024-09-17 19:19:13.910,ST_RN7,ST_vYx
9993,20240917_rdp4BM,ebike,2024-09-17 19:13:51.083,2024-09-17 19:19:09.325,ST_QiD,ST_9nO
9994,20240917_nolg4j,ebike,2024-09-17 19:13:57.893,2024-09-17 19:27:55.256,ST_bYh,ST_Jbm
9995,20240917_ojuMdr,ebike,2024-09-17 19:13:58.345,2024-09-17 19:17:28.095,ST_Scd,ST_GVV
9996,20240917_fGQ0OO,ebike,2024-09-17 19:14:00.280,2024-09-17 19:38:36.081,ST_Z6H,ST_kJA
9997,20240917_odO0wR,mechanical,2024-09-17 19:14:06.697,2024-09-17 19:29:14.879,ST_pVu,ST_GVV
9998,20240917_YgFuey,ebike,2024-09-17 19:14:08.483,2024-09-17 19:17:25.480,ST_mXi,ST_nMV
9999,20240917_Ba3uyW,ebike,2024-09-17 19:14:09.301,2024-09-17 19:21:33.302,ST_qto,ST_AOs
10000,20240917_I3UvCA,ebike,2024-09-17 19:14:11.457,2024-09-17 19:20:43.086,ST_7Y6,ST_2Sn
10001,20240917_sdCNkS,mechanical,2024-09-17 19:14:12.883,2024-09-17 19:22:44.962,ST_liA,ST_nMV
10002,20240917_GIbbrr,ebike,2024-09-17 19:14:17.052,2024-09-17 19:25:29.977,ST_65y,ST_nMV
10003,20240917_32CHuO,mechanical,2024-09-17 19:14:29.121,2024-09-17 19:24:33.444,ST_gQN,ST_Jbm
10004,20240917_v9KL2h,mechanical,2024-09-17 19:14:29.839,2024-09-17 19:17:04.832,ST_vZg,ST_GVV
10005,20240917_ITt2en,mechanical,2024-09-17 19:14:33.446,2024-09-17 19:49:39.755,ST_6af,ST_yQG
10006,20240917_Cw83CG,ebike,2024-09-17 19:14:38.763,2024-09-17 19:25:55.795,ST_32Y,ST_QBW
10007,20240917_Fh30C2,ebike,2024-09-17 19:14:41.013,2024-09-17 19:24:32.641,ST_dky,ST_MpB
10008,20240917_yoPwlO,ebike,2024-09-17 19:14:41.439,2024-09-17 19:33:16.019,ST_Vsb,ST_nMV
10009,20240917_nEb1CK,ebike,2024-09-17 19:14:44.896,2024-09-17 19:17:33.988,ST_Xhk,ST_kJA
10010,20240917_mvmgbq,mechanical,2024-09-17 19:14:45.833,2024-09-17 19:22:10.019,ST_Fpi,ST_kJA
10011,20240917_8hl9g7,ebike,2024-09-17 19:14:49.306,2024-09-17 19:24:15.627,ST_87V,ST_Jbm
10012,20240917_BzASeR,ebike,2024-09-17 19:14:49.577,2024-09-17 19:40:06.575,ST_nBB,ST_Mn3
10013,20240917_D7KxA0,mechanical,2024-09-17 19:14:51.830,2024-09-17 19:18:32.195,ST_z0f,ST_pqJ
10014,20240917_gTM1yj,mechanical,2024-09-17 19:14:54.950,2024-09-17 19:27:32.593,ST_BgF,ST_Mn3
10015,20240917_9t9yHY,mechanical,2024-09-17 19:15:04.565,2024-09-17 19:18:59.702,ST_HB5,ST_Jbm
10016,20240917_qDwEQs,ebike,2024-09-17 19:15:07.005,2024-09-17 19:53:22.396,ST_A6m,ST_nMV
10017,20240917_CI2lc1,ebike,2024-09-17 19:15:12.071,2024-09-17 19:28:51.051,ST_wL9,ST_qC6
10018,20240917_kcBBY6,ebike,2024-09-17 19:15:13.039,2024-09-17 19:22:05.968,ST_gyt,ST_Qyc
10019,20240917_uTUCqB,ebike,2024-09-17 19:15:16.178,2024-09-17 19:22:44.514,ST_4AH,ST_nMV
10020,20240917_Gi5Tf0,ebike,2024-09-17 19:15:26.748,2024-09-17 19:21:32.120,ST_2vB,ST_MpB
10021,20240917_ODKbRv,mechanical,2024-09-17 19:15:27.560,2024-09-17 19:34:51.688,ST_5Ws,ST_QBW
10022,20240917_lK8nV9,mechanical,2024-09-17 19:15:33.074,2024-09-17 19:45:50.355,ST_Tsq,ST_Mn3
10023,20240917_zC3lGe,ebike,2024-09-17 19:15:33.791,2024-09-17 19:20:26.618,ST_YfA,ST_9nO
10024,20240917_NVRdak,mechanical,2024-09-17 19:15:34.962,2024-09-17 19:34:02.302,ST_fCC,ST_GVV
10025,20240917_czM2QH,ebike,2024-09-17 19:15:37.390,2024-09-17 20:41:35.781,ST_p0y,ST_dHG
10026,20240917_CwDFOz,ebike,2024-09-17 19:15:44.240,2024-09-17 19:19:09.583,ST_qEs,ST_nMV
10027,20240917_TI52pq,ebike,2024-09-17 19:15:45.502,2024-09-17 19:18:15.628,ST_cdl,ST_a9Z
10028,20240917_rg7Nom,mechanical,2024-09-17 19:15:46.486,2024-09-17 19:27:40.221,ST_gQN,ST_Mn3
10029,20240917_s1IIor,mechanical,2024-09-17 19:15:47.749,2024-09-17 19:33:28.559,ST_rGM,ST_0mx
10030,20240917_zxZNOP,mechanical,2024-09-17 19:15:51.181,2024-09-17 19:24:31.626,ST_hkp,ST_GVV
10031,20240917_pDlIKM,ebike,2024-09-17 19:15:51.226,2024-09-17 19:31:20.013,ST_l5E,ST_Zse
10032,20240917_dlAgkF,mechanical,2024-09-17 19:15:59.037,2024-09-17 19:31:58.072,ST_xiM,ST_2op
10033,20240917_mrKwPq,ebike,2024-09-17 19:15:59.843,2024-09-17 19:28:50.968,ST_JbX,ST_9nO
10034,20240917_YLZd6G,ebike,2024-09-17 19:15:59.860,2024-09-17 19:28:41.660,ST_pzV,ST_GVV
10035,20240917_fa8sik,ebike,2024-09-17 19:16:01.198,2024-09-17 19:37:19.979,ST_gi1,ST_XIB
10036,20240917_VKpIIf,ebike,2024-09-17 19:16:01.284,2024-09-17 19:28:13.484,ST_znc,ST_9nO
10037,20240917_fxZNoG,mechanical,2024-09-17 19:16:01.626,2024-09-17 19:19:24.437,ST_Ar7,ST_TZY
10038,20240917_JKUAFw,mechanical,2024-09-17 19:16:02.116,2024-09-17 20:07:20.902,ST_bhW,ST_yQG
10039,20240917_fPVH90,ebike,2024-09-17 19:16:08.312,2024-09-17 19:17:54.022,ST_lEw,ST_212
10040,20240917_OjLG0P,mechanical,2024-09-17 19:16:08.824,2024-09-17 19:34:26.781,ST_C4x,ST_Sla
10041,20240917_BNpddJ,ebike,2024-09-17 19:16:15.533,2024-09-17 19:23:20.547,ST_RN7,ST_xP2
10042,20240917_CqQC6H,ebike,2024-09-17 19:16:19.151,2024-09-17 19:37:35.738,ST_bzT,ST_QMr
10043,20240917_po9ZsT,ebike,2024-09-17 19:16:24.930,2024-09-17 19:18:04.656,ST_7Y6,ST_MpB
10044,20240917_EkWaLt,ebike,2024-09-17 19:16:25.097,2024-09-17 19:37:03.406,ST_RGI,ST_dHG
10045,20240917_sdZeYi,ebike,2024-09-17 19:16:28.130,2024-09-17 19:35:42.946,ST_mkA,ST_Jbm
10046,20240917_2EZd1w,ebike,2024-09-17 19:16:30.909,2024-09-17 19:25:02.822,ST_c9D,ST_kJA
10047,20240917_5QWwZ1,mechanical,2024-09-17 19:16:32.790,2024-09-17 19:17:52.278,ST_a9Z,ST_Jbm
10048,20240917_sbH7nR,mechanical,2024-09-17 19:16:35.015,2024-09-17 19:40:03.081,ST_4AH,ST_Mn3
10049,20240917_3DZhMR,ebike,2024-09-17 19:16:40.308,2024-09-17 19:29:36.699,ST_yYy,ST_QBW
